"T","U:0","U:1","U:2","U_0:0","U_0:1","U_0:2","p","rho","rho_0","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
226.48,-11.358,0.026718,86.113,-11.378,0.025854,86.093,780.91,0.016567,0.016567,1,0.0062409,0.0025948,-1e-05,0.0027741
226.44,-11.632,0.024588,86.17,-11.651,0.023717,86.15,780.45,0.01656,0.01656,1,0.0062481,0.0026013,-1e-05,0.0027711
226.4,-11.904,0.022431,86.225,-11.923,0.021553,86.205,779.99,0.016553,0.016554,1,0.0062553,0.0026079,-1e-05,0.002768
226.36,-12.171,0.020149,86.282,-12.19,0.019264,86.262,779.53,0.016546,0.016547,1,0.0062626,0.0026145,-1e-05,0.0027649
226.32,-12.436,0.017833,86.338,-12.455,0.016941,86.318,779.07,0.016539,0.01654,1,0.0062698,0.002621,-1e-05,0.0027619
226.28,-12.7,0.015491,86.394,-12.718,0.014593,86.373,778.62,0.016532,0.016533,1,0.006277,0.0026276,-1e-05,0.0027588
226.26,-12.955,0.013404,86.416,-12.973,0.012507,86.396,778.22,0.016525,0.016526,1,0.0062843,0.0026341,-1e-05,0.0027558
226.25,-13.208,0.011328,86.435,-13.226,0.010433,86.415,777.84,0.016518,0.016519,1,0.0062915,0.0026407,-1e-05,0.0027527
226.23,-13.461,0.0092379,86.454,-13.478,0.0083447,86.433,777.45,0.016511,0.016512,1,0.0062987,0.0026472,-1e-05,0.0027496
226.22,-13.712,0.0071333,86.471,-13.729,0.0062424,86.451,777.07,0.016504,0.016505,1,0.0063059,0.0026538,-1e-05,0.0027466
226.2,-13.963,0.0050142,86.488,-13.98,0.004126,86.468,776.7,0.016497,0.016498,1,0.0063132,0.0026603,-1e-05,0.0027435
226.19,-14.212,0.0028808,86.504,-14.229,0.0019954,86.484,776.33,0.01649,0.016491,1,0.0063204,0.0026669,-1e-05,0.0027405
226.17,-14.461,0.00073314,86.52,-14.477,-0.00014936,86.499,775.96,0.016484,0.016485,1,0.0063276,0.0026734,-1e-05,0.0027374
226.16,-14.709,-0.0014287,86.534,-14.725,-0.0023081,86.514,775.6,0.016477,0.016478,1,0.0063349,0.00268,-1e-05,0.0027343
226.14,-14.96,-0.0032165,86.535,-14.977,-0.004092,86.514,775.23,0.01647,0.016471,1,0.0063421,0.0026865,-1e-05,0.0027313
226.13,-15.229,-0.0036368,86.487,-15.245,-0.0045071,86.466,774.82,0.016463,0.016464,1,0.0063493,0.0026931,-1e-05,0.0027282
226.11,-15.498,-0.004072,86.438,-15.514,-0.0049368,86.418,774.42,0.016455,0.016456,1,0.0063566,0.0026996,-1e-05,0.0027251
226.1,-15.765,-0.004522,86.389,-15.781,-0.0053811,86.369,774.02,0.016448,0.016448,1,0.0063638,0.0027062,-1e-05,0.0027221
226.09,-16.031,-0.0049866,86.34,-16.047,-0.0058399,86.319,773.62,0.01644,0.016441,1,0.006371,0.0027127,-1e-05,0.002719
226.07,-16.295,-0.0054829,86.291,-16.311,-0.00633,86.271,773.22,0.016433,0.016434,1,0.0063783,0.0027193,-1e-05,0.002716
226.06,-16.555,-0.0060127,86.243,-16.571,-0.0068531,86.223,772.82,0.016425,0.016426,1,0.0063855,0.0027258,-1e-05,0.0027129
226.05,-16.814,-0.0065503,86.195,-16.83,-0.0073837,86.174,772.43,0.016418,0.016419,1,0.0063927,0.0027324,-1e-05,0.0027098
226.03,-17.072,-0.0070954,86.147,-17.088,-0.0079217,86.126,772.04,0.01641,0.016411,1,0.0064,0.0027389,-1e-05,0.0027068
226.03,-17.293,-0.0069379,86.067,-17.309,-0.007759,86.046,771.86,0.016407,0.016408,1,0.0064072,0.0027455,-1e-05,0.0027037
226.05,-17.479,-0.0061464,85.96,-17.495,-0.0069641,85.939,771.87,0.016406,0.016407,1,0.0064144,0.002752,-1e-05,0.0027007
226.06,-17.665,-0.0053642,85.852,-17.681,-0.0061785,85.831,771.88,0.016405,0.016406,1,0.0064217,0.0027586,-1e-05,0.0026976
226.08,-17.851,-0.0045913,85.745,-17.866,-0.005402,85.724,771.89,0.016404,0.016405,1,0.0064289,0.0027651,-1e-05,0.0026945
226.09,-18.036,-0.0038275,85.637,-18.052,-0.0046347,85.616,771.91,0.016404,0.016404,1,0.0064361,0.0027717,-1e-05,0.0026915
226.11,-18.221,-0.0030729,85.529,-18.236,-0.0038765,85.508,771.93,0.016403,0.016404,1,0.0064433,0.0027782,-1e-05,0.0026884
226.12,-18.405,-0.0023274,85.421,-18.421,-0.0031273,85.401,771.95,0.016402,0.016403,1,0.0064506,0.0027848,-1e-05,0.0026854
226.14,-18.589,-0.0015909,85.313,-18.605,-0.0023871,85.293,771.97,0.016402,0.016402,1,0.0064578,0.0027914,-1e-05,0.0026823
226.15,-18.772,-0.00086338,85.205,-18.788,-0.0016557,85.185,771.99,0.016401,0.016402,1,0.006465,0.0027979,-1e-05,0.0026792
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0064723,0.0028045,-1e-05,0.0026762
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0064795,0.002811,-1e-05,0.0026731
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0064867,0.0028176,-1e-05,0.0026701
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006494,0.0028241,-1e-05,0.002667
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0065012,0.0028307,-1e-05,0.0026639
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0065084,0.0028372,-1e-05,0.0026609
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0065157,0.0028438,-1e-05,0.0026578
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0065229,0.0028503,-1e-05,0.0026547
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0065301,0.0028569,-1e-05,0.0026517
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0065374,0.0028634,-1e-05,0.0026486
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0065446,0.00287,-1e-05,0.0026456
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0065518,0.0028765,-1e-05,0.0026425
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0065591,0.0028831,-1e-05,0.0026394
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0065663,0.0028896,-1e-05,0.0026364
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0065735,0.0028962,-1e-05,0.0026333
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0065807,0.0029027,-1e-05,0.0026303
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006588,0.0029093,-1e-05,0.0026272
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0065952,0.0029158,-1e-05,0.0026241
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0066024,0.0029224,-1e-05,0.0026211
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0066097,0.0029289,-1e-05,0.002618
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0066169,0.0029355,-1e-05,0.002615
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0066241,0.002942,-1e-05,0.0026119
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0066314,0.0029486,-1e-05,0.0026088
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0066386,0.0029551,-1e-05,0.0026058
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0066458,0.0029617,-1e-05,0.0026027
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0066531,0.0029683,-1e-05,0.0025997
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0066603,0.0029748,-1e-05,0.0025966
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0066675,0.0029814,-1e-05,0.0025935
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0066748,0.0029879,-1e-05,0.0025905
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006682,0.0029945,-1e-05,0.0025874
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0066892,0.003001,-1e-05,0.0025843
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0066965,0.0030076,-1e-05,0.0025813
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0067037,0.0030141,-1e-05,0.0025782
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0067109,0.0030207,-1e-05,0.0025752
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0067181,0.0030272,-1e-05,0.0025721
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0067254,0.0030338,-1e-05,0.002569
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0067326,0.0030403,-1e-05,0.002566
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0067398,0.0030469,-1e-05,0.0025629
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0067471,0.0030534,-1e-05,0.0025599
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0067543,0.00306,-1e-05,0.0025568
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0067615,0.0030665,-1e-05,0.0025537
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0067688,0.0030731,-1e-05,0.0025507
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006776,0.0030796,-1e-05,0.0025476
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0067832,0.0030862,-1e-05,0.0025446
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0067905,0.0030927,-1e-05,0.0025415
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0067977,0.0030993,-1e-05,0.0025384
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0068049,0.0031058,-1e-05,0.0025354
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0068122,0.0031124,-1e-05,0.0025323
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0068194,0.0031189,-1e-05,0.0025293
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0068266,0.0031255,-1e-05,0.0025262
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0068339,0.003132,-1e-05,0.0025231
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0068411,0.0031386,-1e-05,0.0025201
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0068483,0.0031452,-1e-05,0.002517
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0068556,0.0031517,-1e-05,0.0025139
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0068628,0.0031583,-1e-05,0.0025109
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00687,0.0031648,-1e-05,0.0025078
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0068772,0.0031714,-1e-05,0.0025048
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0068845,0.0031779,-1e-05,0.0025017
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0068917,0.0031845,-1e-05,0.0024986
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0068989,0.003191,-1e-05,0.0024956
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0069062,0.0031976,-1e-05,0.0024925
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0069134,0.0032041,-1e-05,0.0024895
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0069206,0.0032107,-1e-05,0.0024864
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0069279,0.0032172,-1e-05,0.0024833
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0069351,0.0032238,-1e-05,0.0024803
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0069423,0.0032303,-1e-05,0.0024772
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0069496,0.0032369,-1e-05,0.0024742
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0069568,0.0032434,-1e-05,0.0024711
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006964,0.00325,-1e-05,0.002468
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0069713,0.0032565,-1e-05,0.002465
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0069785,0.0032631,-1e-05,0.0024619
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0069857,0.0032696,-1e-05,0.0024589
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006993,0.0032762,-1e-05,0.0024558
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0070002,0.0032827,-1e-05,0.0024527
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0070074,0.0032893,-1e-05,0.0024497
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0070146,0.0032958,-1e-05,0.0024466
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0070219,0.0033024,-1e-05,0.0024435
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0070291,0.0033089,-1e-05,0.0024405
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0070363,0.0033155,-1e-05,0.0024374
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0070436,0.0033221,-1e-05,0.0024344
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0070508,0.0033286,-1e-05,0.0024313
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.007058,0.0033352,-1e-05,0.0024282
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0070653,0.0033417,-1e-05,0.0024252
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0070725,0.0033483,-1e-05,0.0024221
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0070797,0.0033548,-1e-05,0.0024191
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.007087,0.0033614,-1e-05,0.002416
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0070942,0.0033679,-1e-05,0.0024129
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0071014,0.0033745,-1e-05,0.0024099
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0071087,0.003381,-1e-05,0.0024068
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0071159,0.0033876,-1e-05,0.0024038
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0071231,0.0033941,-1e-05,0.0024007
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0071304,0.0034007,-1e-05,0.0023976
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0071376,0.0034072,-1e-05,0.0023946
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0071448,0.0034138,-1e-05,0.0023915
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.007152,0.0034203,-1e-05,0.0023885
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0071593,0.0034269,-1e-05,0.0023854
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0071665,0.0034334,-1e-05,0.0023823
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0071737,0.00344,-1e-05,0.0023793
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.007181,0.0034465,-1e-05,0.0023762
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0071882,0.0034531,-1e-05,0.0023731
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0071954,0.0034596,-1e-05,0.0023701
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0072027,0.0034662,-1e-05,0.002367
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0072099,0.0034727,-1e-05,0.002364
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0072171,0.0034793,-1e-05,0.0023609
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0072244,0.0034859,-1e-05,0.0023578
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0072316,0.0034924,-1e-05,0.0023548
