x,p,U:0,U:1,U:2,T,U_0:0,U_0:1,U_0:2,rho,rho_0,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
5.17788,1229.8,34.745,0.037046,-6.9851,272.24,34.734,0.037154,-6.9833,0.021705,0.021706,1,0.0053126,-0.0023839,-1.00E-05,0.0035356
5.18378,1230.3,34.694,0.037316,-6.978,272.26,34.683,0.037423,-6.9762,0.02171,0.021711,1,0.0053185,-0.0023898,-1.00E-05,0.0035356
5.18958,1230.7,34.642,0.037586,-6.9709,272.29,34.631,0.037691,-6.969,0.021716,0.021717,1,0.0053243,-0.0023956,-1.00E-05,0.0035356
5.19548,1231.1,34.59,0.037825,-6.9643,272.31,34.579,0.037927,-6.9624,0.021721,0.021722,1,0.0053302,-0.0024015,-1.00E-05,0.0035356
5.20128,1231.5,34.537,0.037948,-6.9592,272.33,34.526,0.038048,-6.9573,0.021727,0.021728,1,0.005336,-0.0024074,-1.00E-05,0.0035356
5.20718,1231.9,34.484,0.038071,-6.9542,272.35,34.473,0.038169,-6.9522,0.021733,0.021734,1,0.0053419,-0.0024132,-1.00E-05,0.0035356
5.21298,1232.3,34.431,0.038196,-6.9491,272.38,34.42,0.03829,-6.9472,0.021738,0.021739,1,0.0053477,-0.0024191,-1.00E-05,0.0035356
5.21888,1232.8,34.379,0.038321,-6.9441,272.4,34.368,0.038413,-6.9421,0.021744,0.021745,1,0.0053536,-0.0024249,-1.00E-05,0.0035356
5.22478,1233.2,34.326,0.038447,-6.9391,272.42,34.315,0.038536,-6.9371,0.021749,0.02175,1,0.0053595,-0.0024308,-1.00E-05,0.0035356
5.23058,1233.6,34.273,0.038573,-6.9341,272.44,34.262,0.03866,-6.932,0.021755,0.021756,1,0.0053653,-0.0024367,-1.00E-05,0.0035356
5.23648,1234,34.22,0.0387,-6.9291,272.47,34.209,0.038784,-6.927,0.021761,0.021762,1,0.0053712,-0.0024425,-1.00E-05,0.0035356
5.24228,1234.4,34.168,0.038828,-6.9241,272.49,34.157,0.038909,-6.922,0.021766,0.021767,1,0.005377,-0.0024484,-1.00E-05,0.0035356
5.24818,1234.9,34.115,0.038957,-6.9191,272.51,34.104,0.039035,-6.917,0.021772,0.021773,1,0.0053829,-0.0024542,-1.00E-05,0.0035356
5.25398,1235.3,34.062,0.039007,-6.9151,272.53,34.051,0.039083,-6.913,0.021777,0.021778,1,0.0053887,-0.0024601,-1.00E-05,0.0035356
5.25988,1235.7,34.009,0.038976,-6.912,272.55,33.998,0.03905,-6.9099,0.021783,0.021784,1,0.0053946,-0.0024659,-1.00E-05,0.0035356
5.26578,1236.1,33.956,0.038947,-6.909,272.58,33.945,0.039017,-6.9069,0.021789,0.02179,1,0.0054005,-0.0024718,-1.00E-05,0.0035356
5.27158,1236.5,33.903,0.038918,-6.906,272.6,33.892,0.038986,-6.9039,0.021795,0.021796,1,0.0054063,-0.0024777,-1.00E-05,0.0035356
5.27748,1237,33.849,0.038889,-6.903,272.62,33.838,0.038955,-6.9008,0.0218,0.021801,1,0.0054122,-0.0024835,-1.00E-05,0.0035356
5.28328,1237.4,33.796,0.038862,-6.9,272.64,33.785,0.038925,-6.8978,0.021806,0.021807,1,0.005418,-0.0024894,-1.00E-05,0.0035356
5.28918,1237.8,33.743,0.038835,-6.897,272.66,33.732,0.038895,-6.8948,0.021812,0.021813,1,0.0054239,-0.0024952,-1.00E-05,0.0035356
5.29498,1238.2,33.69,0.038809,-6.894,272.68,33.679,0.038867,-6.8918,0.021817,0.021818,1,0.0054297,-0.0025011,-1.00E-05,0.0035356
5.30088,1238.6,33.637,0.038784,-6.891,272.7,33.626,0.038839,-6.8888,0.021823,0.021824,1,0.0054356,-0.0025069,-1.00E-05,0.0035356
5.30678,1239.1,33.584,0.03876,-6.888,272.73,33.573,0.038812,-6.8858,0.021829,0.02183,1,0.0054415,-0.0025128,-1.00E-05,0.0035356
5.31258,1239.5,33.531,0.038632,-6.8863,272.75,33.52,0.038681,-6.8841,0.021834,0.021835,1,0.0054473,-0.0025187,-1.00E-05,0.0035356
5.31848,1239.9,33.478,0.038472,-6.8851,272.77,33.467,0.038519,-6.8828,0.02184,0.021841,1,0.0054532,-0.0025245,-1.00E-05,0.0035356
5.32428,1240.3,33.424,0.038313,-6.8838,272.79,33.413,0.038358,-6.8816,0.021846,0.021847,1,0.005459,-0.0025304,-1.00E-05,0.0035356
5.33018,1240.7,33.371,0.038154,-6.8825,272.81,33.36,0.038197,-6.8803,0.021852,0.021853,1,0.0054649,-0.0025362,-1.00E-05,0.0035356
5.33598,1241.2,33.318,0.037997,-6.8813,272.83,33.307,0.038037,-6.879,0.021857,0.021858,1,0.0054707,-0.0025421,-1.00E-05,0.0035356
5.34188,1241.6,33.265,0.037839,-6.88,272.85,33.254,0.037877,-6.8778,0.021863,0.021864,1,0.0054766,-0.0025479,-1.00E-05,0.0035356
5.34778,1242,33.212,0.037683,-6.8788,272.87,33.201,0.037718,-6.8765,0.021869,0.02187,1,0.0054825,-0.0025538,-1.00E-05,0.0035356
5.35358,1242.4,33.159,0.037525,-6.8772,272.89,33.148,0.037558,-6.8749,0.021875,0.021876,1,0.0054883,-0.0025597,-1.00E-05,0.0035356
5.35948,1242.8,33.106,0.037367,-6.8757,272.91,33.095,0.037399,-6.8734,0.02188,0.021881,1,0.0054942,-0.0025655,-1.00E-05,0.0035356
5.36528,1243.3,33.053,0.037207,-6.8742,272.93,33.042,0.037236,-6.8719,0.021886,0.021887,1,0.0055,-0.0025714,-1.00E-05,0.0035356
5.37118,1243.7,33,0.036959,-6.874,272.95,32.989,0.036986,-6.8717,0.021892,0.021893,1,0.0055059,-0.0025772,-1.00E-05,0.0035356
5.37698,1244.1,32.948,0.036711,-6.8738,272.97,32.937,0.036736,-6.8715,0.021898,0.021899,1,0.0055117,-0.0025831,-1.00E-05,0.0035356
5.38288,1244.5,32.895,0.036464,-6.8736,272.99,32.884,0.036487,-6.8713,0.021903,0.021904,1,0.0055176,-0.0025889,-1.00E-05,0.0035356
5.38878,1244.9,32.843,0.036217,-6.8735,273.01,32.832,0.036238,-6.8712,0.021909,0.02191,1,0.0055235,-0.0025948,-1.00E-05,0.0035356
5.39458,1245.3,32.79,0.035971,-6.8733,273.03,32.779,0.03599,-6.871,0.021915,0.021916,1,0.0055293,-0.0026007,-1.00E-05,0.0035356
5.40048,1245.8,32.737,0.035725,-6.8731,273.05,32.726,0.035743,-6.8708,0.021921,0.021922,1,0.0055352,-0.0026065,-1.00E-05,0.0035356
5.40628,1246.2,32.685,0.03548,-6.873,273.07,32.674,0.035496,-6.8706,0.021926,0.021927,1,0.005541,-0.0026124,-1.00E-05,0.0035356
5.41218,1246.6,32.632,0.035236,-6.8728,273.09,32.621,0.03525,-6.8705,0.021932,0.021933,1,0.0055469,-0.0026182,-1.00E-05,0.0035356
5.41808,1247,32.58,0.034992,-6.8726,273.11,32.569,0.035004,-6.8703,0.021938,0.021939,1,0.0055528,-0.0026241,-1.00E-05,0.0035356
5.42388,1247.4,32.527,0.034745,-6.8726,273.13,32.516,0.034755,-6.8703,0.021944,0.021945,1,0.0055586,-0.0026299,-1.00E-05,0.0035356
5.42978,1247.8,32.476,0.034491,-6.873,273.15,32.465,0.0345,-6.8707,0.021949,0.02195,1,0.0055645,-0.0026358,-1.00E-05,0.0035356
5.43558,1248.2,32.424,0.034238,-6.8734,273.17,32.413,0.034245,-6.871,0.021955,0.021956,1,0.0055703,-0.0026417,-1.00E-05,0.0035356
5.44148,1248.6,32.373,0.033985,-6.8737,273.19,32.362,0.03399,-6.8714,0.02196,0.021961,1,0.0055762,-0.0026475,-1.00E-05,0.0035356
5.44728,1249.1,32.321,0.033732,-6.8741,273.2,32.311,0.033735,-6.8718,0.021966,0.021967,1,0.005582,-0.0026534,-1.00E-05,0.0035356
5.45318,1249.5,32.27,0.033479,-6.8745,273.22,32.259,0.033481,-6.8722,0.021972,0.021973,1,0.0055879,-0.0026592,-1.00E-05,0.0035356
5.45908,1249.9,32.218,0.033226,-6.8749,273.24,32.208,0.033227,-6.8725,0.021977,0.021978,1,0.0055938,-0.0026651,-1.00E-05,0.0035356
5.46488,1250.3,32.167,0.032974,-6.8752,273.26,32.156,0.032973,-6.8729,0.021983,0.021984,1,0.0055996,-0.0026709,-1.00E-05,0.0035356
5.47078,1250.7,32.116,0.032721,-6.8756,273.28,32.105,0.032719,-6.8733,0.021989,0.02199,1,0.0056055,-0.0026768,-1.00E-05,0.0035356
5.47658,1251.1,32.064,0.032469,-6.8759,273.3,32.053,0.032465,-6.8736,0.021994,0.021995,1,0.0056113,-0.0026827,-1.00E-05,0.0035356
5.48248,1251.5,32.008,0.032157,-6.8769,273.32,31.997,0.032152,-6.8746,0.022,0.022001,1,0.0056172,-0.0026885,-1.00E-05,0.0035356
5.48828,1252,31.948,0.031803,-6.8783,273.35,31.937,0.031797,-6.876,0.022006,0.022007,1,0.005623,-0.0026944,-1.00E-05,0.0035356
5.49418,1252.5,31.888,0.03145,-6.8797,273.37,31.877,0.031443,-6.8774,0.022012,0.022013,1,0.0056289,-0.0027002,-1.00E-05,0.0035356
5.50008,1252.9,31.828,0.031098,-6.8811,273.4,31.817,0.03109,-6.8788,0.022018,0.022019,1,0.0056348,-0.0027061,-1.00E-05,0.0035356
5.50588,1253.4,31.768,0.030747,-6.8825,273.42,31.757,0.030738,-6.8802,0.022024,0.022025,1,0.0056406,-0.0027119,-1.00E-05,0.0035356
5.51178,1253.8,31.708,0.030397,-6.8839,273.45,31.698,0.030387,-6.8815,0.022031,0.022031,1,0.0056465,-0.0027178,-1.00E-05,0.0035356
5.51758,1254.3,31.648,0.030047,-6.8853,273.47,31.638,0.030037,-6.8829,0.022037,0.022038,1,0.0056523,-0.0027237,-1.00E-05,0.0035356
5.52348,1254.8,31.588,0.029699,-6.8866,273.5,31.578,0.029688,-6.8843,0.022043,0.022044,1,0.0056582,-0.0027295,-1.00E-05,0.0035356
5.52928,1255.2,31.528,0.029351,-6.888,273.52,31.518,0.029339,-6.8857,0.022049,0.02205,1,0.005664,-0.0027354,-1.00E-05,0.0035356
5.53518,1255.7,31.469,0.029004,-6.8894,273.55,31.458,0.028991,-6.8871,0.022055,0.022056,1,0.0056699,-0.0027412,-1.00E-05,0.0035356
5.54108,1256,31.432,0.028753,-6.8923,273.56,31.422,0.02874,-6.89,0.022058,0.022059,1,0.0056758,-0.0027471,-1.00E-05,0.0035356
5.54688,1256.2,31.4,0.028518,-6.8955,273.58,31.389,0.028504,-6.8932,0.022062,0.022062,1,0.0056816,-0.0027529,-1.00E-05,0.0035356
5.55278,1256.5,31.367,0.028283,-6.8987,273.6,31.357,0.02827,-6.8963,0.022065,0.022066,1,0.0056875,-0.0027588,-1.00E-05,0.0035356
5.55858,1256.7,31.335,0.02805,-6.9018,273.61,31.324,0.028036,-6.8995,0.022068,0.022069,1,0.0056933,-0.0027647,-1.00E-05,0.0035356
5.56448,1257,31.302,0.027817,-6.905,273.63,31.292,0.027803,-6.9027,0.022071,0.022072,1,0.0056992,-0.0027705,-1.00E-05,0.0035356
5.57028,1257.2,31.27,0.027586,-6.9082,273.64,31.26,0.027571,-6.9058,0.022074,0.022075,1,0.005705,-0.0027764,-1.00E-05,0.0035356
5.57618,1257.5,31.237,0.027355,-6.9113,273.66,31.227,0.02734,-6.909,0.022078,0.022078,1,0.0057109,-0.0027822,-1.00E-05,0.0035356
5.58208,1257.7,31.205,0.027125,-6.9145,273.67,31.195,0.02711,-6.9122,0.022081,0.022082,1,0.0057168,-0.0027881,-1.00E-05,0.0035356
5.58788,1258,31.172,0.026896,-6.9177,273.69,31.162,0.026881,-6.9154,0.022084,0.022085,1,0.0057226,-0.0027939,-1.00E-05,0.0035356
