"p","U:0","U:1","U:2","T","U_0:0","U_0:1","U_0:2","alphat","epsilon","epsilon_0","k","k_0","nut","rho","rho_0","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1200.7,43.482,-0.0068955,-6.0223,270.03,43.473,-0.0068573,-6.0218,7.1984e-010,2271.3,2270.8,0.028977,0.028981,3.37e-008,0.021364,0.021365,1,0.0049026,-0.0019739,-1e-005,0.0035356
1201,43.441,-0.0067674,-6.0112,270.06,43.432,-0.0067301,-6.0107,7.0727e-010,2306.9,2306.4,0.028948,0.028952,3.3104e-008,0.021368,0.021369,1,0.0049084,-0.0019798,-1e-005,0.0035356
1201.4,43.4,-0.0066397,-6.0001,270.08,43.391,-0.0066032,-5.9996,6.9472e-010,2342.5,2341.9,0.028919,0.028923,3.251e-008,0.021373,0.021374,1,0.0049143,-0.0019856,-1e-005,0.0035356
1201.7,43.36,-0.0065123,-5.989,270.1,43.351,-0.0064767,-5.9885,6.8219e-010,2378.1,2377.5,0.028891,0.028895,3.1916e-008,0.021377,0.021378,1,0.0049202,-0.0019915,-1e-005,0.0035356
1202.1,43.319,-0.0063852,-5.9779,270.12,43.31,-0.0063506,-5.9774,6.6968e-010,2413.8,2413.2,0.028863,0.028867,3.1324e-008,0.021381,0.021382,1,0.004926,-0.0019974,-1e-005,0.0035356
1202.5,43.277,-0.0062747,-5.9673,270.15,43.268,-0.0062408,-5.9667,6.5839e-010,2455.3,2454.6,0.028871,0.028874,3.0789e-008,0.021386,0.021387,1,0.0049319,-0.0020032,-1e-005,0.0035356
1202.8,43.234,-0.0061978,-5.9576,270.17,43.225,-0.0061647,-5.957,6.4961e-010,2508.9,2508.2,0.028952,0.028955,3.0373e-008,0.021391,0.021391,1,0.0049377,-0.0020091,-1e-005,0.0035356
1203.2,43.19,-0.0061213,-5.9479,270.19,43.181,-0.006089,-5.9473,6.4085e-010,2562.5,2561.7,0.029033,0.029036,2.9957e-008,0.021395,0.021396,1,0.0049436,-0.0020149,-1e-005,0.0035356
1203.5,43.147,-0.0060452,-5.9382,270.22,43.137,-0.0060136,-5.9376,6.3211e-010,2616.1,2615.3,0.029115,0.029118,2.9542e-008,0.0214,0.021401,1,0.0049494,-0.0020208,-1e-005,0.0035356
1203.9,43.103,-0.0059695,-5.9286,270.24,43.094,-0.0059387,-5.928,6.2338e-010,2669.8,2669,0.029197,0.0292,2.9128e-008,0.021405,0.021405,1,0.0049553,-0.0020266,-1e-005,0.0035356
1204.3,43.06,-0.0058942,-5.9189,270.26,43.05,-0.0058642,-5.9183,6.1467e-010,2723.5,2722.7,0.02928,0.029282,2.8715e-008,0.021409,0.02141,1,0.0049612,-0.0020325,-1e-005,0.0035356
1204.6,43.016,-0.0058193,-5.9093,270.29,43.007,-0.0057901,-5.9087,6.0598e-010,2777.2,2776.4,0.029363,0.029365,2.8302e-008,0.021414,0.021415,1,0.004967,-0.0020384,-1e-005,0.0035356
1205,42.973,-0.0057448,-5.8997,270.31,42.963,-0.0057164,-5.899,5.973e-010,2831,2830.1,0.029447,0.029448,2.7891e-008,0.021418,0.021419,1,0.0049729,-0.0020442,-1e-005,0.0035356
1205.4,42.929,-0.0056707,-5.8901,270.33,42.92,-0.005643,-5.8894,5.8865e-010,2884.8,2883.9,0.029531,0.029532,2.748e-008,0.021423,0.021424,1,0.0049787,-0.0020501,-1e-005,0.0035356
1205.7,42.886,-0.0055969,-5.8805,270.36,42.876,-0.00557,-5.8798,5.8001e-010,2938.7,2937.7,0.029615,0.029616,2.707e-008,0.021428,0.021429,1,0.0049846,-0.0020559,-1e-005,0.0035356
1206.1,42.84,-0.0055512,-5.8719,270.38,42.831,-0.005525,-5.8712,5.7343e-010,3007.5,3006.5,0.029779,0.02978,2.6757e-008,0.021433,0.021433,1,0.0049904,-0.0020618,-1e-005,0.0035356
1206.5,42.794,-0.0055248,-5.8641,270.4,42.785,-0.0054992,-5.8633,5.6825e-010,3086.5,3085.5,0.029997,0.029998,2.651e-008,0.021437,0.021438,1,0.0049963,-0.0020676,-1e-005,0.0035356
1206.9,42.748,-0.0054988,-5.8562,270.42,42.739,-0.0054739,-5.8555,5.6309e-010,3165.6,3164.6,0.030216,0.030216,2.6263e-008,0.021442,0.021443,1,0.0050022,-0.0020735,-1e-005,0.0035356
1207.2,42.702,-0.0054732,-5.8484,270.45,42.693,-0.0054489,-5.8476,5.5794e-010,3244.8,3243.7,0.030435,0.030435,2.6017e-008,0.021447,0.021448,1,0.005008,-0.0020794,-1e-005,0.0035356
1207.6,42.656,-0.0054481,-5.8406,270.47,42.647,-0.0054245,-5.8398,5.5281e-010,3324,3322.8,0.030655,0.030655,2.5772e-008,0.021452,0.021453,1,0.0050139,-0.0020852,-1e-005,0.0035356
1208,42.61,-0.0054234,-5.8328,270.49,42.601,-0.0054004,-5.832,5.4769e-010,3403.2,3402,0.030875,0.030874,2.5527e-008,0.021457,0.021458,1,0.0050197,-0.0020911,-1e-005,0.0035356
1208.4,42.564,-0.0053991,-5.825,270.52,42.554,-0.0053768,-5.8242,5.4258e-010,3482.5,3481.3,0.031096,0.031095,2.5284e-008,0.021462,0.021463,1,0.0050256,-0.0020969,-1e-005,0.0035356
1208.8,42.518,-0.0053752,-5.8172,270.54,42.508,-0.0053535,-5.8164,5.3749e-010,3561.8,3560.6,0.031317,0.031315,2.504e-008,0.021467,0.021468,1,0.0050314,-0.0021028,-1e-005,0.0035356
1209.1,42.472,-0.0053518,-5.8094,270.56,42.462,-0.0053307,-5.8086,5.3242e-010,3641.2,3639.9,0.031538,0.031536,2.4798e-008,0.021472,0.021473,1,0.0050373,-0.0021086,-1e-005,0.0035356
1209.5,42.426,-0.0053287,-5.8017,270.59,42.416,-0.0053083,-5.8008,5.2735e-010,3720.6,3719.3,0.03176,0.031758,2.4556e-008,0.021477,0.021478,1,0.0050432,-0.0021145,-1e-005,0.0035356
1209.9,42.378,-0.0053443,-5.7957,270.61,42.368,-0.0053244,-5.7948,5.25e-010,3831.9,3830.6,0.03213,0.032128,2.444e-008,0.021482,0.021483,1,0.005049,-0.0021204,-1e-005,0.0035356
1210.3,42.33,-0.0053664,-5.79,270.63,42.32,-0.005347,-5.7891,5.2308e-010,3948.4,3946.9,0.032524,0.032522,2.4345e-008,0.021487,0.021488,1,0.0050549,-0.0021262,-1e-005,0.0035356
1210.7,42.281,-0.005389,-5.7843,270.65,42.271,-0.0053701,-5.7834,5.2117e-010,4064.9,4063.4,0.032919,0.032916,2.4251e-008,0.021492,0.021493,1,0.0050607,-0.0021321,-1e-005,0.0035356
1211.1,42.233,-0.0054121,-5.7787,270.68,42.223,-0.0053937,-5.7778,5.1928e-010,4181.4,4179.9,0.033314,0.033311,2.4157e-008,0.021497,0.021498,1,0.0050666,-0.0021379,-1e-005,0.0035356
1211.5,42.185,-0.0054356,-5.773,270.7,42.175,-0.0054177,-5.7721,5.1739e-010,4298,4296.4,0.03371,0.033706,2.4063e-008,0.021502,0.021503,1,0.0050724,-0.0021438,-1e-005,0.0035356
1211.9,42.136,-0.0054596,-5.7674,270.72,42.126,-0.0054422,-5.7664,5.1552e-010,4414.6,4413,0.034106,0.034102,2.397e-008,0.021507,0.021508,1,0.0050783,-0.0021496,-1e-005,0.0035356
1212.3,42.088,-0.005484,-5.7618,270.75,42.078,-0.0054671,-5.7608,5.1366e-010,4531.4,4529.7,0.034502,0.034498,2.3878e-008,0.021513,0.021514,1,0.0050842,-0.0021555,-1e-005,0.0035356
1212.6,42.04,-0.0055089,-5.7561,270.77,42.03,-0.0054925,-5.7552,5.118e-010,4648.1,4646.4,0.034899,0.034895,2.3786e-008,0.021518,0.021519,1,0.00509,-0.0021614,-1e-005,0.0035356
1213,41.991,-0.0055342,-5.7505,270.79,41.981,-0.0055183,-5.7495,5.0996e-010,4765,4763.1,0.035297,0.035292,2.3694e-008,0.021523,0.021524,1,0.0050959,-0.0021672,-1e-005,0.0035356
1213.4,41.943,-0.0055656,-5.7453,270.81,41.933,-0.0055501,-5.7442,5.0851e-010,4889.3,4887.4,0.035725,0.035719,2.3621e-008,0.021528,0.021529,1,0.0051017,-0.0021731,-1e-005,0.0035356
1213.8,41.892,-0.0056337,-5.742,270.84,41.882,-0.0056186,-5.741,5.0951e-010,5061.8,5059.9,0.036347,0.036341,2.3661e-008,0.021533,0.021534,1,0.0051076,-0.0021789,-1e-005,0.0035356
1214.2,41.842,-0.0057022,-5.7387,270.86,41.832,-0.0056875,-5.7377,5.1051e-010,5234.4,5232.4,0.036969,0.036963,2.3702e-008,0.021539,0.02154,1,0.0051135,-0.0021848,-1e-005,0.0035356
1214.6,41.792,-0.0057713,-5.7355,270.88,41.782,-0.005757,-5.7344,5.1152e-010,5407,5404.9,0.037593,0.037586,2.3743e-008,0.021544,0.021545,1,0.0051193,-0.0021906,-1e-005,0.0035356
1215,41.741,-0.0058409,-5.7323,270.9,41.731,-0.0058269,-5.7312,5.1255e-010,5579.7,5577.6,0.038216,0.038209,2.3784e-008,0.02155,0.021551,1,0.0051252,-0.0021965,-1e-005,0.0035356
1215.4,41.691,-0.005911,-5.729,270.92,41.681,-0.0058974,-5.7279,5.1358e-010,5752.5,5750.3,0.03884,0.038833,2.3826e-008,0.021555,0.021556,1,0.005131,-0.0022024,-1e-005,0.0035356
1215.8,41.641,-0.0059815,-5.7258,270.95,41.631,-0.0059683,-5.7247,5.1461e-010,5925.4,5923.1,0.039464,0.039457,2.3868e-008,0.02156,0.021561,1,0.0051369,-0.0022082,-1e-005,0.0035356
1216.2,41.591,-0.0060526,-5.7226,270.97,41.58,-0.0060397,-5.7215,5.1566e-010,6098.3,6096,0.040089,0.040081,2.3911e-008,0.021566,0.021567,1,0.0051427,-0.0022141,-1e-005,0.0035356
1216.6,41.54,-0.0061241,-5.7194,270.99,41.53,-0.0061116,-5.7183,5.1672e-010,6271.3,6268.9,0.040715,0.040706,2.3954e-008,0.021571,0.021572,1,0.0051486,-0.0022199,-1e-005,0.0035356
1217,41.49,-0.0061961,-5.7163,271.01,41.48,-0.006184,-5.7151,5.1778e-010,6444.4,6441.9,0.041341,0.041332,2.3997e-008,0.021576,0.021577,1,0.0051545,-0.0022258,-1e-005,0.0035356
1217.5,41.439,-0.0062838,-5.7141,271.03,41.429,-0.006272,-5.7129,5.1989e-010,6652,6649.4,0.042086,0.042076,2.4088e-008,0.021582,0.021583,1,0.0051603,-0.0022316,-1e-005,0.0035356
1217.9,41.387,-0.0063955,-5.7133,271.06,41.377,-0.006384,-5.7121,5.2353e-010,6910.2,6907.6,0.043006,0.042996,2.425e-008,0.021587,0.021588,1,0.0051662,-0.0022375,-1e-005,0.0035356
1218.3,41.335,-0.0065081,-5.7124,271.08,41.325,-0.0064968,-5.7112,5.2717e-010,7168.6,7165.8,0.043927,0.043917,2.4412e-008,0.021593,0.021594,1,0.005172,-0.0022434,-1e-005,0.0035356
1218.7,41.283,-0.0066211,-5.7116,271.1,41.272,-0.0066101,-5.7104,5.3082e-010,7427,7424.1,0.044848,0.044837,2.4575e-008,0.021599,0.0216,1,0.0051779,-0.0022492,-1e-005,0.0035356
1219.1,41.231,-0.0067346,-5.7108,271.12,41.22,-0.0067238,-5.7095,5.3448e-010,7685.5,7682.6,0.045769,0.045758,2.4738e-008,0.021604,0.021605,1,0.0051837,-0.0022551,-1e-005,0.0035356
1219.5,41.179,-0.0068486,-5.71,271.14,41.168,-0.0068381,-5.7087,5.3814e-010,7944.1,7941.1,0.046691,0.04668,2.4901e-008,0.02161,0.021611,1,0.0051896,-0.0022609,-1e-005,0.0035356
1219.9,41.127,-0.0069631,-5.7092,271.16,41.116,-0.0069528,-5.7079,5.4181e-010,8202.8,8199.7,0.047614,0.047602,2.5064e-008,0.021615,0.021616,1,0.0051955,-0.0022668,-1e-005,0.0035356
1220.3,41.075,-0.0070781,-5.7084,271.18,41.064,-0.0070681,-5.7071,5.4549e-010,8461.6,8458.4,0.048537,0.048525,2.5228e-008,0.021621,0.021622,1,0.0052013,-0.0022726,-1e-005,0.0035356
1220.7,41.023,-0.0071935,-5.7076,271.21,41.012,-0.0071838,-5.7063,5.4917e-010,8720.5,8717.2,0.04946,0.049448,2.5392e-008,0.021627,0.021628,1,0.0052072,-0.0022785,-1e-005,0.0035356
1221.2,40.971,-0.0073094,-5.7068,271.23,40.96,-0.0072999,-5.7055,5.5286e-010,8979.5,8976.1,0.050384,0.050371,2.5556e-008,0.021632,0.021633,1,0.005213,-0.0022844,-1e-005,0.0035356
1221.6,40.918,-0.0074495,-5.7077,271.25,40.907,-0.0074401,-5.7064,5.5816e-010,9328.1,9324.6,0.051572,0.051558,2.5794e-008,0.021638,0.021639,1,0.0052189,-0.0022902,-1e-005,0.0035356
1222,40.864,-0.0076014,-5.7094,271.27,40.854,-0.0075921,-5.7081,5.6423e-010,9719.8,9716.2,0.052886,0.052872,2.6067e-008,0.021644,0.021645,1,0.0052247,-0.0022961,-1e-005,0.0035356
1222.4,40.811,-0.0077539,-5.7112,271.29,40.8,-0.0077447,-5.7098,5.7031e-010,10112,10108,0.054201,0.054187,2.634e-008,0.021649,0.02165,1,0.0052306,-0.0023019,-1e-005,0.0035356
1222.8,40.757,-0.0079069,-5.7129,271.31,40.747,-0.0078978,-5.7115,5.764e-010,10504,10500,0.055516,0.055501,2.6614e-008,0.021655,0.021656,1,0.0052365,-0.0023078,-1e-005,0.0035356
1223.2,40.704,-0.0080604,-5.7147,271.33,40.693,-0.0080514,-5.7132,5.8249e-010,10896,10892,0.056831,0.056817,2.6888e-008,0.021661,0.021662,1,0.0052423,-0.0023136,-1e-005,0.0035356
1223.7,40.65,-0.0082145,-5.7164,271.35,40.64,-0.0082055,-5.715,5.8858e-010,11288,11284,0.058147,0.058132,2.7162e-008,0.021667,0.021668,1,0.0052482,-0.0023195,-1e-005,0.0035356
1224.1,40.597,-0.0083691,-5.7182,271.37,40.586,-0.0083602,-5.7167,5.9467e-010,11680,11676,0.059464,0.059448,2.7436e-008,0.021672,0.021673,1,0.005254,-0.0023254,-1e-005,0.0035356
1224.5,40.543,-0.0085242,-5.7199,271.39,40.533,-0.0085154,-5.7184,6.0077e-010,12072,12068,0.060781,0.060765,2.771e-008,0.021678,0.021679,1,0.0052599,-0.0023312,-1e-005,0.0035356
1224.9,40.49,-0.0086798,-5.7217,271.41,40.479,-0.0086712,-5.7202,6.0688e-010,12465,12461,0.062098,0.062082,2.7985e-008,0.021684,0.021685,1,0.0052657,-0.0023371,-1e-005,0.0035356
1225.3,40.436,-0.008836,-5.7234,271.43,40.426,-0.0088274,-5.7219,6.1299e-010,12858,12853,0.063416,0.063399,2.8259e-008,0.02169,0.021691,1,0.0052716,-0.0023429,-1e-005,0.0035356
1225.8,40.382,-0.0090267,-5.7274,271.45,40.371,-0.009018,-5.7259,6.2126e-010,13451,13446,0.065233,0.065217,2.8632e-008,0.021696,0.021697,1,0.0052775,-0.0023488,-1e-005,0.0035356
1226.2,40.327,-0.0092198,-5.7315,271.47,40.316,-0.009211,-5.73,6.2965e-010,14055,14050,0.067079,0.067062,2.901e-008,0.021702,0.021703,1,0.0052833,-0.0023546,-1e-005,0.0035356
1226.6,40.272,-0.0094134,-5.7356,271.49,40.262,-0.0094046,-5.7341,6.3804e-010,14659,14654,0.068925,0.068908,2.9388e-008,0.021708,0.021709,1,0.0052892,-0.0023605,-1e-005,0.0035356
1227,40.218,-0.0096076,-5.7397,271.51,40.207,-0.0095987,-5.7382,6.4644e-010,15264,15259,0.070772,0.070754,2.9766e-008,0.021714,0.021715,1,0.005295,-0.0023664,-1e-005,0.0035356
1227.5,40.163,-0.0098024,-5.7438,271.53,40.152,-0.0097933,-5.7423,6.5484e-010,15869,15863,0.072619,0.072601,3.0145e-008,0.02172,0.021721,1,0.0053009,-0.0023722,-1e-005,0.0035356
1227.9,40.108,-0.0099977,-5.7479,271.55,40.097,-0.0099886,-5.7463,6.6324e-010,16474,16468,0.074467,0.074448,3.0523e-008,0.021725,0.021726,1,0.0053067,-0.0023781,-1e-005,0.0035356
1228.3,40.053,-0.010194,-5.752,271.57,40.043,-0.010184,-5.7504,6.7164e-010,17079,17073,0.076315,0.076296,3.0902e-008,0.021731,0.021732,1,0.0053126,-0.0023839,-1e-005,0.0035356
1228.7,39.999,-0.01039,-5.7561,271.59,39.988,-0.010381,-5.7545,6.8005e-010,17684,17678,0.078163,0.078144,3.1281e-008,0.021737,0.021738,1,0.0053185,-0.0023898,-1e-005,0.0035356
1229.2,39.944,-0.010587,-5.7602,271.61,39.933,-0.010577,-5.7586,6.8845e-010,18289,18283,0.080012,0.079992,3.1659e-008,0.021743,0.021744,1,0.0053243,-0.0023956,-1e-005,0.0035356
1229.6,39.889,-0.010793,-5.7648,271.63,39.878,-0.010783,-5.7632,6.9737e-010,18971,18965,0.082023,0.082003,3.2061e-008,0.021749,0.02175,1,0.0053302,-0.0024015,-1e-005,0.0035356
1230,39.833,-0.011029,-5.7709,271.65,39.822,-0.01102,-5.7692,7.0808e-010,19925,19919,0.084609,0.084588,3.2543e-008,0.021755,0.021756,1,0.005336,-0.0024074,-1e-005,0.0035356
1230.5,39.778,-0.011266,-5.7769,271.67,39.767,-0.011256,-5.7753,7.1879e-010,20879,20873,0.087195,0.087175,3.3025e-008,0.021761,0.021762,1,0.0053419,-0.0024132,-1e-005,0.0035356
1230.9,39.722,-0.011504,-5.783,271.69,39.711,-0.011494,-5.7813,7.295e-010,21833,21827,0.089782,0.089761,3.3507e-008,0.021767,0.021769,1,0.0053477,-0.0024191,-1e-005,0.0035356
1231.3,39.666,-0.011742,-5.7891,271.71,39.655,-0.011731,-5.7874,7.4021e-010,22788,22781,0.09237,0.092348,3.3989e-008,0.021774,0.021775,1,0.0053536,-0.0024249,-1e-005,0.0035356
1231.8,39.61,-0.011981,-5.7952,271.73,39.6,-0.01197,-5.7935,7.5092e-010,23742,23735,0.094957,0.094936,3.4472e-008,0.02178,0.021781,1,0.0053595,-0.0024308,-1e-005,0.0035356
1232.2,39.555,-0.01222,-5.8012,271.75,39.544,-0.012209,-5.7995,7.6163e-010,24697,24690,0.097546,0.097524,3.4954e-008,0.021786,0.021787,1,0.0053653,-0.0024367,-1e-005,0.0035356
1232.6,39.499,-0.012459,-5.8073,271.76,39.488,-0.012448,-5.8056,7.7235e-010,25652,25645,0.10013,0.10011,3.5436e-008,0.021792,0.021793,1,0.0053712,-0.0024425,-1e-005,0.0035356
1233,39.443,-0.0127,-5.8133,271.78,39.432,-0.012688,-5.8116,7.8306e-010,26607,26600,0.10272,0.1027,3.5919e-008,0.021798,0.021799,1,0.005377,-0.0024484,-1e-005,0.0035356
1233.5,39.388,-0.01294,-5.8194,271.8,39.377,-0.012929,-5.8176,7.9378e-010,27563,27555,0.10531,0.10529,3.6401e-008,0.021804,0.021805,1,0.0053829,-0.0024542,-1e-005,0.0035356
1233.9,39.332,-0.013202,-5.8262,271.82,39.321,-0.01319,-5.8244,8.0573e-010,28812,28804,0.10843,0.10841,3.6939e-008,0.02181,0.021811,1,0.0053887,-0.0024601,-1e-005,0.0035356
1234.3,39.275,-0.013485,-5.8336,271.84,39.264,-0.013473,-5.8319,8.1896e-010,30364,30356,0.11209,0.11207,3.7533e-008,0.021816,0.021817,1,0.0053946,-0.0024659,-1e-005,0.0035356
1234.8,39.219,-0.013769,-5.8411,271.86,39.208,-0.013756,-5.8393,8.3219e-010,31916,31908,0.11575,0.11573,3.8128e-008,0.021823,0.021824,1,0.0054005,-0.0024718,-1e-005,0.0035356
1235.2,39.162,-0.014053,-5.8486,271.88,39.151,-0.01404,-5.8468,8.4542e-010,33469,33460,0.11942,0.11939,3.8722e-008,0.021829,0.02183,1,0.0054063,-0.0024777,-1e-005,0.0035356
1235.6,39.106,-0.014338,-5.8561,271.89,39.095,-0.014324,-5.8543,8.5865e-010,35022,35013,0.12308,0.12306,3.9317e-008,0.021835,0.021836,1,0.0054122,-0.0024835,-1e-005,0.0035356
1236.1,39.049,-0.014623,-5.8635,271.91,39.038,-0.014609,-5.8617,8.7188e-010,36576,36566,0.12674,0.12672,3.9911e-008,0.021841,0.021842,1,0.005418,-0.0024894,-1e-005,0.0035356
1236.5,38.993,-0.014909,-5.871,271.93,38.982,-0.014894,-5.8692,8.8511e-010,38129,38120,0.13041,0.13038,4.0505e-008,0.021847,0.021848,1,0.0054239,-0.0024952,-1e-005,0.0035356
1236.9,38.937,-0.015195,-5.8785,271.95,38.926,-0.01518,-5.8766,8.9833e-010,39683,39673,0.13407,0.13405,4.11e-008,0.021854,0.021855,1,0.0054297,-0.0025011,-1e-005,0.0035356
1237.4,38.88,-0.015481,-5.8859,271.97,38.869,-0.015466,-5.884,9.1156e-010,41237,41227,0.13774,0.13771,4.1694e-008,0.02186,0.021861,1,0.0054356,-0.0025069,-1e-005,0.0035356
1237.8,38.824,-0.015768,-5.8933,271.98,38.813,-0.015753,-5.8915,9.2479e-010,42791,42781,0.1414,0.14138,4.2289e-008,0.021866,0.021867,1,0.0054415,-0.0025128,-1e-005,0.0035356
1238.2,38.767,-0.016087,-5.9014,272,38.756,-0.016072,-5.8995,9.4035e-010,45166,45155,0.14632,0.14629,4.2987e-008,0.021872,0.021873,1,0.0054473,-0.0025187,-1e-005,0.0035356
1238.7,38.71,-0.016417,-5.9096,272.02,38.699,-0.0164,-5.9077,9.5662e-010,47792,47782,0.15162,0.1516,4.3717e-008,0.021878,0.02188,1,0.0054532,-0.0025245,-1e-005,0.0035356
1239.1,38.653,-0.016746,-5.9178,272.04,38.642,-0.01673,-5.9159,9.7289e-010,50420,50408,0.15693,0.1569,4.4446e-008,0.021885,0.021886,1,0.005459,-0.0025304,-1e-005,0.0035356
1239.5,38.597,-0.017076,-5.9261,272.05,38.586,-0.017059,-5.9241,9.8917e-010,53047,53036,0.16223,0.1622,4.5176e-008,0.021891,0.021892,1,0.0054649,-0.0025362,-1e-005,0.0035356
1240,38.54,-0.017407,-5.9343,272.07,38.529,-0.017389,-5.9323,1.0054e-009,55675,55663,0.16753,0.1675,4.5906e-008,0.021897,0.021898,1,0.0054707,-0.0025421,-1e-005,0.0035356
1240.4,38.483,-0.017738,-5.9425,272.09,38.472,-0.017719,-5.9405,1.0217e-009,58303,58291,0.17284,0.17281,4.6635e-008,0.021904,0.021905,1,0.0054766,-0.0025479,-1e-005,0.0035356
1240.9,38.426,-0.018069,-5.9506,272.11,38.415,-0.01805,-5.9487,1.038e-009,60931,60919,0.17814,0.17811,4.7365e-008,0.02191,0.021911,1,0.0054825,-0.0025538,-1e-005,0.0035356
1241.3,38.369,-0.018401,-5.9586,272.12,38.359,-0.018382,-5.9566,1.0542e-009,63560,63547,0.18344,0.18342,4.8094e-008,0.021916,0.021917,1,0.0054883,-0.0025597,-1e-005,0.0035356
1241.7,38.313,-0.018733,-5.9665,272.14,38.302,-0.018713,-5.9646,1.0705e-009,66189,66176,0.18875,0.18872,4.8824e-008,0.021923,0.021924,1,0.0054942,-0.0025655,-1e-005,0.0035356
1242.2,38.256,-0.019067,-5.9744,272.16,38.245,-0.019047,-5.9725,1.0869e-009,68896,68883,0.19415,0.19413,4.956e-008,0.021929,0.02193,1,0.0055,-0.0025714,-1e-005,0.0035356
1242.6,38.199,-0.019435,-5.9825,272.17,38.188,-0.019414,-5.9805,1.1073e-009,73564,73550,0.20209,0.20206,5.0471e-008,0.021935,0.021936,1,0.0055059,-0.0025772,-1e-005,0.0035356
1243,38.142,-0.019802,-5.9905,272.19,38.131,-0.019781,-5.9885,1.1276e-009,78231,78217,0.21003,0.21,5.1383e-008,0.021942,0.021943,1,0.0055117,-0.0025831,-1e-005,0.0035356
1243.5,38.085,-0.02017,-5.9985,272.21,38.074,-0.020149,-5.9966,1.148e-009,82899,82885,0.21797,0.21794,5.2294e-008,0.021948,0.021949,1,0.0055176,-0.0025889,-1e-005,0.0035356
1243.9,38.028,-0.020538,-6.0066,272.22,38.017,-0.020516,-6.0046,1.1683e-009,87568,87553,0.22591,0.22588,5.3205e-008,0.021954,0.021955,1,0.0055235,-0.0025948,-1e-005,0.0035356
1244.3,37.972,-0.020906,-6.0146,272.24,37.961,-0.020884,-6.0126,1.1887e-009,92236,92221,0.23385,0.23382,5.4116e-008,0.021961,0.021962,1,0.0055293,-0.0026007,-1e-005,0.0035356
1244.8,37.915,-0.021275,-6.0226,272.26,37.904,-0.021252,-6.0205,1.209e-009,96906,96890,0.24178,0.24175,5.5027e-008,0.021967,0.021968,1,0.0055352,-0.0026065,-1e-005,0.0035356
1245.2,37.858,-0.021643,-6.0305,272.27,37.847,-0.02162,-6.0285,1.2294e-009,1.0158e+005,1.0156e+005,0.24972,0.24969,5.5937e-008,0.021973,0.021974,1,0.005541,-0.0026124,-1e-005,0.0035356
1245.6,37.801,-0.022012,-6.0385,272.29,37.79,-0.021988,-6.0365,1.2497e-009,1.0624e+005,1.0623e+005,0.25766,0.25763,5.6848e-008,0.02198,0.021981,1,0.0055469,-0.0026182,-1e-005,0.0035356
1246.1,37.744,-0.022381,-6.0465,272.3,37.733,-0.022357,-6.0444,1.2701e-009,1.1091e+005,1.109e+005,0.2656,0.26557,5.7759e-008,0.021986,0.021987,1,0.0055528,-0.0026241,-1e-005,0.0035356
1246.5,37.687,-0.022751,-6.0543,272.32,37.676,-0.022726,-6.0523,1.2923e-009,1.1688e+005,1.1686e+005,0.27494,0.27491,5.8752e-008,0.021993,0.021994,1,0.0055586,-0.0026299,-1e-005,0.0035356
1246.9,37.63,-0.023123,-6.062,272.34,37.619,-0.023098,-6.0599,1.3186e-009,1.2568e+005,1.2567e+005,0.28736,0.28733,5.9929e-008,0.021999,0.022,1,0.0055645,-0.0026358,-1e-005,0.0035356
1247.4,37.573,-0.023495,-6.0697,272.35,37.563,-0.02347,-6.0676,1.3449e-009,1.3449e+005,1.3447e+005,0.29978,0.29975,6.1105e-008,0.022005,0.022006,1,0.0055703,-0.0026417,-1e-005,0.0035356
1247.8,37.517,-0.023867,-6.0773,272.37,37.506,-0.023842,-6.0753,1.3713e-009,1.433e+005,1.4328e+005,0.3122,0.31217,6.2281e-008,0.022012,0.022013,1,0.0055762,-0.0026475,-1e-005,0.0035356
1248.2,37.46,-0.024239,-6.085,272.38,37.449,-0.024214,-6.0829,1.3976e-009,1.5211e+005,1.5209e+005,0.32462,0.32459,6.3457e-008,0.022018,0.022019,1,0.005582,-0.0026534,-1e-005,0.0035356
1248.7,37.403,-0.024612,-6.0926,272.4,37.392,-0.024586,-6.0905,1.4239e-009,1.6092e+005,1.609e+005,0.33704,0.33701,6.4633e-008,0.022025,0.022026,1,0.0055879,-0.0026592,-1e-005,0.0035356
1249.1,37.346,-0.024985,-6.1002,272.41,37.335,-0.024959,-6.0981,1.4502e-009,1.6972e+005,1.697e+005,0.34947,0.34943,6.5808e-008,0.022031,0.022032,1,0.0055938,-0.0026651,-1e-005,0.0035356
1249.5,37.289,-0.025358,-6.1079,272.43,37.278,-0.025331,-6.1057,1.4765e-009,1.7853e+005,1.7851e+005,0.36189,0.36186,6.6984e-008,0.022038,0.022039,1,0.0055996,-0.0026709,-1e-005,0.0035356
1250,37.232,-0.025731,-6.1155,272.44,37.221,-0.025704,-6.1133,1.5028e-009,1.8734e+005,1.8732e+005,0.37431,0.37428,6.8159e-008,0.022044,0.022045,1,0.0056055,-0.0026768,-1e-005,0.0035356
1250.4,37.176,-0.026104,-6.1231,272.46,37.165,-0.026077,-6.1209,1.5291e-009,1.9615e+005,1.9613e+005,0.38673,0.3867,6.9335e-008,0.02205,0.022051,1,0.0056113,-0.0026827,-1e-005,0.0035356
